Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 10,21H1,Pro,2022/02/15,19041.1526,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 10,21H1,Pro,2022/05/17,19043.1706,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 10,21H1,Pro,2022/04/19,19043.1645,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 10,21H1,Pro,2021/11/09,19043.1348,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 10,21H1,Pro,2021/09/14,19043.1237,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 8.1,8.1,Pro,1970/01/01,9600,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 11,21H2,Pro,2022/02/15,22000.493,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 11,21H2,Pro,2022/05/17,22000.675,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 11,21H2,Pro,2022/04/19,22000.613,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 11,21H2,Pro,2022/03/15,22000.556,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 11,21H2,Pro,2021/11/09,22000.318,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 11,21H2,Pro,2022/01/11,22000.434,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 11,21H2,Pro,2021/09/16,22000.194,EncodePageRendering Stop,
8,0,Information,Microsoft-Windows-Data-Pdf/Debug,EncodePageRendering,Stop,Windows.Data.Pdf,Windows 11,21H2,Pro,2021/12/14,22000.376,EncodePageRendering Stop,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2020/01/14,17763.973,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2018/11/13,17763.107,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2019/12/10,17763.914,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2019/09/10,17763.737,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2019/11/12,17763.864,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2019/08/13,17763.678,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2019/03/12,17763.379,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2016,1607,Standard,2016/11/08,14393.447,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2016,1607,Standard,2016/10/12,14393.0,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2022,21H2,Standard,2021/09/14,20348.230,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows Server 2022,21H2,Standard,2021/11/09,20348.350,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,2019/08/13,17134.950,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,2019/09/10,17134.1006,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,2019/01/08,17763.253,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,2019/03/12,17134.648,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,1970/01/01,17134.1,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,2018/08/14,17134.228,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,2019/01/08,17134.523,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,2019/04/09,17134.706,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,2018/09/11,17134.285,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,2018/06/12,17134.112,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,2019/06/11,17134.829,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,2019/05/19,17134.766,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1803,Pro,2019/07/09,17134.885,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2021/01/12,19041.746,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2022/02/15,19041.1526,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2022/04/19,19042.1645,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2021/04/13,19041.928,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2021/03/09,19041.867,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2021/07/13,19041.1110,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2021/11/09,19041.1348,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2020/12/08,19041.685,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2021/09/14,19041.1237,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2021/12/14,19041.1415,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2020/11/19,19041.631,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2021/10/12,19041.1288,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2021/02/09,19041.804,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2022/03/15,19041.1586,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2022/01/11,19042.1466,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2021/06/08,19041.1052,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2021/08/10,19041.1165,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,20H2,Pro,2021/05/11,19041.985,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1607,Pro,2016/11/08,14393.447,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2020/10/13,18362.1139,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2019/09/10,18362.356,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2019/11/12,18362.476,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2019/06/11,18362.175,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2020/07/14,18362.959,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2020/05/12,18362.836,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2020/03/12,18362.720,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2020/12/08,18362.1256,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2019/07/09,18362.239,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2019/12/10,18362.535,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2020/02/11,18362.657,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2019/12/10,18362.1016,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2020/09/08,18362.1082,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2019/03/29,18362.30,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1903,Pro,2020/11/10,18362.1198,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1511,Enterprise,2016/02/09,10586.104,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1511,Pro,2016/03/08,10586.164,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1511,Pro,1970/01/01,10586.0,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1507,Pro,2015/07/29,10240,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,21H2,Pro,2022/04/19,19044.1645,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,21H2,Pro,2022/01/11,19044.1466,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,21H2,Pro,2021/12/14,19043.1415,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,21H2,Pro,2021/10/12,19044.1288,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,21H2,Pro,2022/02/15,19041.1526,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,21H2,Pro,2022/03/15,19041.1586,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,21H2,Pro,2022/05/17,19044.1706,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2018/12/11,17763.194,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2019/11/12,17763.864,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2020/03/12,17763.1098,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2019/05/19,17763.504,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2020/07/14,17763.1339,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2019/08/13,17763.678,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2020/10/13,17763.1518,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2019/10/08,17763.805,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2019/12/10,17763.914,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2019/07/09,17763.615,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2019/04/09,17763.437,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2020/01/14,17763.973,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2020/05/12,17763.1217,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2020/04/14,17763.1158,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2020/08/11,17763.1397,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2020/11/10,17763.1577,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2020/09/08,17763.1457,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2020/06/09,17763.1282,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2020/02/11,17763.1039,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2018/11/13,17763.107,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2019/02/12,17763.316,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2019/03/12,17763.379,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2019/09/10,17763.737,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1809,Pro,2019/06/11,17763.557,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1709,Pro,2017/11/14,16299.64,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1709,Pro,2017/12/12,16299.125,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1709,Pro,2017/11/14,16299.15,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1703,Pro,2017/07/11,15063.483,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1703,Pro,2017/03/20,15063.0,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,1703,Pro,2017/06/13,15063.413,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2021/07/13,19041.1110,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2021/02/09,19041.804,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2020/07/14,19041.388,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2020/11/10,19041.630,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2021/05/11,19041.985,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2021/03/09,19041.867,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2020/06/09,19041.329,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2021/04/13,19041.928,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2021/08/10,19041.1165,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2021/10/12,19041.1288,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2021/09/14,19041.1237,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2021/06/08,19041.1052,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2020/12/08,19041.685,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2020/10/13,19041.572,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2020/04/16,19041.208,,
9,0,Information,Microsoft-Windows-Data-Pdf/Debug,LoadDocument,Start,Windows.Data.Pdf,Windows 10,2004,Pro,2021/01/12,19041.746,,
