Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1809,Pro,2020/05/12,17763.1217,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1809,Pro,2020/04/14,17763.1158,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1809,Pro,2020/03/12,17763.1098,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1809,Pro,2018/11/13,17763.107,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1809,Pro,2020/02/11,17763.1039,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1803,Pro,2019/08/13,17134.95,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1803,Pro,2019/07/09,17134.885,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1803,Pro,2019/06/11,17134.829,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1803,Pro,2019/05/19,17134.766,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1803,Pro,2019/04/09,17134.706,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1803,Pro,2019/03/12,17134.648,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1803,Pro,2019/01/08,17134.523,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1803,Pro,2018/09/11,17134.285,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1803,Pro,2018/08/14,17134.228,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1803,Pro,2018/06/12,17134.112,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1803,Pro,2019/09/10,17134.1006,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1803,Pro,1970/01/01,17134.1,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1709,Pro,2017/11/14,16299.64,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1709,Pro,2017/11/14,16299.15,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1709,Pro,2017/12/12,16299.125,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1703,Pro,2017/07/11,15063.483,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1703,Pro,2017/06/13,15063.413,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1703,Pro,2017/03/20,15063.0,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1607,Pro,2016/11/08,14393.447,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1511,Pro,2016/03/08,10586.164,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1511,Pro,1970/01/01,10586.0,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 10,1507,Pro,2015/07/29,10240.0,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Performing a queue-related operation.,
220,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Queue-related operation.,,Windows 8,8,Pro,1970/01/01,9200.0,Performing a queue-related operation.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H2,Pro,2022/07/19,22000.795,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H2,Pro,2022/06/21,22000.739,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H2,Pro,2022/05/17,22000.675,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H2,Pro,2022/04/19,22000.613,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H2,Pro,2022/03/15,22000.556,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H2,Pro,2022/02/15,22000.493,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H2,Pro,2022/01/11,22000.434,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H2,Pro,2021/12/14,22000.376,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H2,Pro,2021/11/09,22000.318,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H2,Pro,2021/09/16,22000.194,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H2,Pro,2022/07/19,19044.1826,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H2,Pro,2022/06/21,19044.1766,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H2,Pro,2022/05/17,19044.1706,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H2,Pro,2022/04/19,19044.1645,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H2,Pro,2022/01/11,19044.1466,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H2,Pro,2021/10/12,19044.1288,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H1,Pro,2021/04/13,19043.928,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 11,21H1,Pro,2022/07/19,19043.1826,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H1,Pro,2022/06/21,19043.1766,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H1,Pro,2022/05/17,19043.1706,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H1,Pro,2022/04/19,19043.1645,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H1,Pro,2022/01/11,19043.1466,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H2,Pro,2021/12/14,19043.1415,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H1,Pro,2021/12/14,19043.1415,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H1,Pro,2021/11/09,19043.1348,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H1,Pro,2021/10/12,19043.1288,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H1,Pro,2021/09/14,19043.1237,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H1,Pro,2021/08/10,19043.1165,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H1,Pro,2021/07/13,19043.111,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,21H1,Pro,2021/06/08,19043.1052,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,20H2,Pro,2022/04/19,19042.1645,Dispatching a PassThrough request.,
221,1,Information,Microsoft-Windows-Storage-ATAPort/Diagnose,Port,Dispatching of request.,Pass-Through request Device I/O control request,Windows 10,20H2,Pro,2022/01/11,19042.1466,Dispatching a PassThrough request.,
