Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1809,Pro,2020/11/10,17763.1577,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1809,Pro,2020/10/13,17763.1518,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1809,Pro,2020/09/08,17763.1457,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1809,Pro,2020/08/11,17763.1397,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1809,Pro,2020/07/14,17763.1339,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1809,Pro,2020/06/09,17763.1282,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1809,Pro,2020/05/12,17763.1217,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1809,Pro,2020/04/14,17763.1158,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1809,Pro,2020/03/12,17763.1098,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1809,Pro,2018/11/13,17763.107,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1809,Pro,2020/02/11,17763.1039,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1803,Pro,2019/08/13,17134.95,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1803,Pro,2019/07/09,17134.885,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1803,Pro,2019/06/11,17134.829,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1803,Pro,2019/05/19,17134.766,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1803,Pro,2019/04/09,17134.706,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1803,Pro,2019/03/12,17134.648,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1803,Pro,2019/01/08,17134.523,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1803,Pro,2018/09/11,17134.285,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1803,Pro,2018/08/14,17134.228,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1803,Pro,2018/06/12,17134.112,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1803,Pro,2019/09/10,17134.1006,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1803,Pro,1970/01/01,17134.1,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1709,Pro,2017/11/14,16299.64,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1709,Pro,2017/11/14,16299.15,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1709,Pro,2017/12/12,16299.125,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1703,Pro,2017/07/11,15063.483,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1703,Pro,2017/06/13,15063.413,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1703,Pro,2017/03/20,15063.0,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1607,Pro,2016/11/08,14393.447,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1511,Pro,2016/03/08,10586.164,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1511,Enterprise,2016/02/09,10586.104,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1511,Pro,1970/01/01,10586.0,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 10,1507,Pro,2015/07/29,10240.0,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 8,8,Pro,1970/01/01,9200.0,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
2002,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processors for Pass,Stop,Performance,Windows 7,SP1,Ultimate,1970/01/01,7601.0,Finished running processors for pass with status {ErrorCode}.,{ErrorCode}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 11,21H2,Pro,2022/06/21,22000.739,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 11,21H2,Pro,2022/05/17,22000.675,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 11,21H2,Pro,2022/04/19,22000.613,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 11,21H2,Pro,2022/03/15,22000.556,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 11,21H2,Pro,2022/02/15,22000.493,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 11,21H2,Pro,2022/01/11,22000.434,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 11,21H2,Pro,2021/12/14,22000.376,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 11,21H2,Pro,2021/11/09,22000.318,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 11,21H2,Pro,2021/09/16,22000.194,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 10,21H2,Pro,2022/06/21,19044.1766,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 10,21H2,Pro,2022/05/17,19044.1706,Running Processor '{Processor}'.,{Processor}
3001,0,Information,Microsoft-Windows-SetupUGC/Analytic,Running Processor,Start,Performance,Windows 10,21H2,Pro,2022/04/19,19044.1645,Running Processor '{Processor}'.,{Processor}
